term_str,0,1,2,3,4,5,6,7,8,9
divergent,-0.01338026251667016,-0.015449222108343158,0.002371618657322804,-0.012290824098692808,0.006379256628135074,-0.019540795630173347,-0.02390101528327009,-0.011723802514807261,0.020882187431121146,0.024127697400664193
bestseller,-0.015750687115523656,0.007497553599579695,-0.0003383266347227474,0.11411066935559011,-0.020995598102929766,-0.008742782502113643,-0.009818172502695295,0.0984558634433184,0.019775813855981927,0.025201527895773065
grilled,-0.008580215342209959,-0.014438090709429358,-0.02651713667137251,-0.024747802218430936,0.020588681512976555,-0.014333878858983129,-0.07711563481154568,-0.00954567353073108,-0.005454858016178504,-0.007619646583373996
questionnaire,-0.04727120596115222,0.07028125415583251,-0.13401891685826595,-0.08301721027456946,0.00914654647550015,0.016146919380473693,0.13962133626784978,0.02652348467015374,0.0079716282066874,0.03812149843115063
ditching,0.019936348298550555,-0.0054058462818734575,0.0024447806399425474,-0.002447621556240594,0.0137053624487828,0.01909496116134764,-0.004585753612134168,-0.002244287422634837,0.011135997146375146,0.0023884442769237773
sensitivity,-0.004617050398544864,-0.02915972400992627,0.003488151362514587,0.003211206626095426,-0.03217754700393737,-0.004656809995752267,0.0022422109747279565,0.02521235007846091,-0.0053898508937002985,-0.03455118843282566
ditch,0.027439793332401596,-0.016364487860477943,0.015476426012914457,-0.01055990469734338,0.027773729508244343,0.04019569071519751,0.003357210870559088,-0.003005134062179777,0.03111434968036945,0.0035351337787096096
paralyzed,0.020993881309079518,-0.010910015164277857,-0.014145086462429823,-0.013482509458518175,0.012097853666750607,-0.028015294517040514,-0.026065627177985398,-0.016436184469986383,-0.02075094349091255,-0.013513629405960334
selfie,0.022315337941883194,0.09611162165348848,0.11732787375509365,-0.04174068219789492,0.014086937063092855,-0.013626172145632075,-0.007307446239838446,-0.014355461579339472,-0.026284964640808844,-0.0339143238266709
concede,-0.012077803208006811,-0.022921164878919282,-0.002915927234641859,-0.022688448844775305,0.021411169737968586,-0.008588463635337627,-0.028067489520387953,-0.0025242483597680827,-0.025144678626421398,-0.02499548691788988
lit,0.02015810935350861,-0.014776926734042635,0.0019170012129795556,-0.004439847294598647,0.017718653590355703,0.010422325073537369,-0.002236659281988125,-0.0029819062930434423,-0.009490771375221365,-0.01636435643231154
quitting,0.004236532342654505,0.007720276378677048,-0.02347524568712062,0.05160079498021942,-0.003047775871901161,-0.02943163452392379,-0.0376839620813225,0.03533853402844734,0.020743487158520632,-0.006333152868161923
distress,0.01468622689573139,-0.01243790094347446,-0.000656033833774495,-0.003314626311346438,0.0061908468571957925,-0.011041711727573738,0.009222019657287379,-0.006204819115621676,-0.021994148078025376,-0.02641589859788283
cycles,-0.0006443242872841537,-0.018668238211647082,0.0024322792828977186,-0.0009090521558204909,-0.03635980656863503,-0.0014710553383386438,-0.004927002510316597,0.028845260224557977,-0.023529992222139782,-0.010809703230191422
distraction,-0.00132161885674313,-0.023050686234851528,0.006018319177677948,-0.006991880660897605,0.008154039464121693,0.014901034832769567,-0.0010579371377719981,0.0027601348916725804,-0.025134230860655124,-0.010991285699843836
distract,-0.04587574315293769,-0.019519360961364265,-0.00043546382124847404,-0.006823833129491444,-0.011810208977716655,0.020854311050259276,-0.012623985533805096,-0.055457269450626824,0.005753187455987797,0.016251620428932297
unpredictable,-0.03622359856224272,-0.007263275926576164,-0.055828202384434,-0.054287315763114505,0.02807305431913268,-0.05087735251817656,-0.05910135383927992,-0.007378473320360632,0.05062501417809662,0.024177618230990974
literature,0.005020370984119107,-0.023513998179276463,-0.0013394836777352627,0.0058897599631566565,-0.06730180205406976,-0.0008941887313642003,-0.006751204368627489,0.054613452702180265,0.002308777126243193,-0.04262200161254253
unsealed,-0.014819160707777617,0.0041278703161088115,-0.04628261284719794,0.002730870606768992,-0.04858830789063151,-0.005084521965570223,-0.06402603828358949,-0.04297428627841031,0.034243578270580506,-0.01924087418893186
dads,0.007191971786446159,-0.018507476006362832,0.0032440717636942167,0.004357609222223926,-0.03346687438235994,-0.002109211161343317,0.00596351962654459,0.019686077984728805,0.017537557009666475,-0.02034191110180905
pipelines,-0.014381957952781016,-0.03414665541188415,-0.009418107135290042,-0.01689100543778281,0.007229078379821766,-0.02514006641649028,-0.028529266622692895,-0.007079572849670588,-0.045058809521730005,-0.026398964070287405
grass,-0.03871327330371793,0.08098694274706872,0.14699235672171151,-0.051335129297806356,0.016503206214328416,-0.019031339010630387,0.0006732454627354581,0.0008904311970755379,0.0021392688722687613,-0.008877990488063184
unwelcome,-0.03332812831999081,0.1175623806670502,0.10186001862000844,-0.019057530681899474,-0.05920812763519721,0.003382176807702731,-0.015423842157246808,-0.023334135435661565,0.007115169459612508,-0.02902844041867109
bird,0.06530921420281154,-0.024727195051628407,0.011296387071673757,0.008468149110334703,-0.05133103704307445,-0.07341484871696478,0.027504413741216604,-0.015405069763993888,-0.019608707091623562,0.053856447950738295
displays,-0.0012542543688264297,-0.006492269420247047,-0.009077425620805218,0.0036785225789902434,-0.018998433422720912,0.04196386729522891,0.012523869845017573,-0.052332505799441036,-0.047121357718199954,-0.00789310394482948
pile,0.00964664647806155,-0.028707542134198377,0.023739262622441106,-0.0138929559588776,0.03100761778773519,0.07177507591599931,-0.013926609491343934,0.008206042239453634,0.03108680612811465,0.03172310274459025
grain,0.011388254850546061,0.011887666519117247,-0.03178934075784236,-0.017576607737185296,-0.027506816891378228,-0.01889190383197087,0.033617771262669675,0.03817997028333002,0.015240564744708123,0.003614573370246014
graduation,0.015774882537452167,-0.01828452253900297,-0.011232178881524496,-0.004238514407245758,0.004376366881114882,-0.043801752969648784,-0.01490303707057822,-0.026023031918450845,0.018007785592389736,-0.010491183014194275
graduating,-0.011355262626209119,-0.019058148150962247,-0.010411154243878474,-0.012595317693964412,0.0049006337200071335,-0.02227326673127279,-0.03221885229300017,-0.007847110575621888,-0.019872989268636745,-0.005736517434772504
birthplace,0.000875957102171109,-0.020919752300566863,-1.561024441126118e-05,-0.0072776536187352464,0.007792075327151874,-0.008038109122380047,0.00397250467436668,0.0009874907346087093,-0.04884910548924569,-0.03639821145360318
conclude,-0.01818607245549352,-0.04866893876091762,0.0011943541825648143,0.0006893658938995184,-0.03602859551608479,-0.02369309437580849,-0.0249394804106397,0.009979670069223635,0.0250643261052984,-0.003606724986899371
damages,0.03655810450100104,-0.004815235776387679,-0.04116856436774703,-0.034072758571322845,0.02598071633515605,-0.02882982413660518,0.02452223460897106,-0.010387044936616761,0.017439428305752985,-0.020651788188334984
logo,0.029588684374334217,-0.021601618041732915,0.010814688294960973,-0.004760198741074552,0.007458175391871004,0.002014683013036054,0.018451220616404626,-0.015983060993043367,-0.010608315210788189,0.0031158942728888813
radically,-0.00817344917707972,-0.017190153304659984,0.0014210874059541697,-0.013439892476430862,0.018084364326317263,-0.0025617586917412983,-0.026116448811060844,-0.010396544690281572,0.03774263186809659,0.006072008884341976
concludes,-0.03515937803910684,-0.05860158584944956,0.01494529613139818,-0.010020274123942904,0.004441311172002979,-0.02889232475864429,-0.0145364570884608,-0.014387311165382763,0.001206753380204145,0.010815089426415537
bishops,0.033927284833271704,0.0052271331080834945,-0.005480495051184042,0.05247817894994961,0.041833235367008254,-0.0008156436686825452,0.00934814503148132,0.008126472274340756,0.006495674899113971,-0.011164484174137998
bitcoin,0.045380051247542796,-0.005492455370517495,-0.0002986136920514197,-0.0034096876553789913,-0.00924688519420023,0.04795547678778025,-0.02082380759625982,0.028772999107415712,0.026226884822966683,-0.0036613613970511226
upgrades,0.005949275658710475,0.009507982228392428,-0.03998346064752375,-0.03465574928843597,0.01342400009703501,-0.026816428436808867,0.0032852061810506954,0.003473068957632132,-0.000642594922761221,0.029594957480249418
grades,0.0119284202943633,-0.0215816196658978,0.020598256236361315,-0.007115302888356551,0.0055167494676926325,0.001462106191123045,0.018761925136931715,-0.010425340206375495,0.0014758234429487363,0.02388922164822791
screenings,0.002974822619818315,-0.006290929018672669,-0.01084335031329552,-0.011182561495399642,0.009204680033971001,-0.006603388252923771,-0.03809942743394201,-0.008782185199790871,0.008149386681030123,0.013988615358062851
upholding,-0.03207897207150635,-0.0002525240434774134,-0.01739833359290441,0.06737168034118603,-0.0009795324578315667,0.01863668896978481,0.009734334428129566,-0.028678523230444994,-0.03287399941647062,-0.011619311266041004
blackface,0.023001360414776857,0.09184175416577134,0.11844242733387828,-0.04462820445635332,0.026205825538882687,0.01735351789027292,-0.019223453097293314,-0.006984855983837239,-0.01229321206837217,-0.037346126178500805
longshot,-0.029540646232521013,0.09187125011034084,0.12247954546497063,-0.04212665334803403,0.007304844416656183,-0.025178056303753825,-0.015423390855933097,0.002151904051386044,-0.02529317985819197,-0.03377490166633211
seafood,0.0054485744155734215,0.010614906981273337,-0.015552463577953141,0.012543391430643733,-0.022186743093032833,0.03318407575192557,0.007302044231999892,-0.05477124813022981,-0.005531939876807714,0.0031277696936491753
concerts,-0.00026033283486134824,-0.002657739262725507,-0.008072206677298369,0.044743205710770444,0.039953208727159364,0.003668161963121105,-0.008318868552069928,0.028120356892200927,-0.05141458865780153,-0.02430712279986006
unveil,0.007293427564655348,-0.001120895706178332,-0.06880176680825931,-0.06584097854683495,0.05152961834192851,0.0005402379804211132,-0.08733445336088613,0.0033356674553462625,0.006672518495838863,0.009334502480102215
fend,0.011466522340516608,-0.007634482256626883,0.002402040856920218,0.003125251927566602,-0.036111708349156474,0.003562960645102144,-0.00980741819379288,0.025824414264877523,0.005086380998998024,0.014755684633284397
grasp,-0.030056302647389926,-0.0479516215667496,0.011496356865093376,-0.015282339755976957,0.002670165634848591,-0.029573242384123493,-0.014828942528814141,-0.014624861808495966,-0.006439837044077419,0.016632245352711676
grappling,-0.01006630023295131,0.0056180757688938186,-0.03075251471187739,0.007685666049571519,-0.017744144291223472,0.005193785749901128,-0.018425257653697832,-0.06593587389495227,0.01651835124850647,-0.019103684522671624
unspecified,0.010557616072945863,0.009312989941897555,-0.02166747774570268,0.023868796352939828,-0.09741071339669798,0.020853469891709723,0.001384369762737042,-0.00244367959130124,0.019192530136775337,-0.02519478651763407
raced,0.0018079992342438594,0.00947576734952411,-0.016160583040806628,0.007418074165155597,-0.02059377691791302,0.034480665047816585,-0.0002258527572069893,-0.048429772411262575,-0.040208237963217514,0.004105255499378183
unsuccessful,-0.025188238680183613,-0.018709260411125347,0.019750613833123803,0.03727731509256082,0.038185197475874504,-0.0016781304564756272,0.010224908055411465,0.027590165641182163,-0.03588189354836122,0.012894752100730088
racer,0.014768041460249806,-0.01006798425461944,0.012496732762087756,-0.0014418085562400776,-0.02773690769642601,0.001991652235918162,0.007412075509286866,0.020597490564047825,0.02178430283085758,0.006248162662704055
disruptive,-0.00404784238411648,-0.014154207543919304,0.017038585935395523,-0.005426309238086348,0.006430643533859722,0.010224472568975563,0.004927909644824836,-0.0009896236235522177,0.014206908466666232,0.02642105800342857
disrupting,-0.0020874021405981238,-0.011911537898443078,-0.012719632242388612,-0.013425870981946475,0.007417775168187535,-0.019522796517064105,-0.03466680344951197,-0.007225106762385614,-0.022880378625929645,-0.004976387395209967
disrupted,0.005142032378693501,0.0029604860499521583,-0.033374230822834465,-0.02507010846902548,-0.02275358830851811,-0.005080009129724719,0.030560070081506394,0.046882338122298306,-0.013396620084853957,-0.02266381303500995
disrespect,-0.030340130681031956,0.014079705357400744,-0.029250312302555807,-0.014945992464967504,-0.01382884856498712,0.030860882663886265,0.05019749819846293,-0.03308853923005155,0.009593200131502833,0.0257088819291796
disproportionately,-0.04321373970489714,-0.07680844276017938,0.03142200900673786,-0.010546101740135164,0.0017255964896419303,-0.0064017046809859545,0.027579172139010972,-0.004220295034308795,-0.03278848409530242,-0.01989920643872557
grandparents,0.0028820958479439684,-0.009939710874445121,-0.011117504702025582,-0.008138559037833863,0.003548705819982335,-0.025119671230220814,-0.027880471313507835,-0.014672693141785575,0.006910912199624033,0.005196252503964278
racing,0.10666806921697455,-0.0029291843221559083,0.009690553129085157,-0.001587991755700659,-0.034508564000503235,-0.027186449232251185,-0.0032843305854187393,-0.004585903263475101,-0.03895100060883174,0.10206379868939354
racists,-0.027950405295712067,-0.052379452439814414,0.02336265088580567,-0.014604984907085772,0.006572829440279382,0.0031551038044136856,0.017898563278653412,0.0010291468127913421,-0.04026385975127601,-0.01690004182277397
grandmother,0.04236901782199828,0.005788460111108304,-0.007689512249219061,0.055197295495202324,0.039082959530554025,-0.01551139709089041,0.013621953931078169,0.003077595926892377,0.00857010624852791,-0.013608216829596743
chart,-0.017402453557513062,-0.06343688352842494,0.011398874787558569,-0.02080677428510947,0.0014400048847151641,-0.023510531836786464,0.001894235445989432,0.006609721464230952,-0.15726353007821411,-0.027543515971949994
newcomers,0.013391402226496275,-0.005563920155776169,0.0009930817221578839,0.001479785763641612,-0.032634566220238005,0.011207374606769793,-0.01022089466324836,0.02752136952030955,0.007005927488257813,0.005672137736511724
searches,0.031232041447069925,-0.022263990692887366,-0.0011122029474185627,-0.012794501598179556,-0.035961308008152754,0.07995764916163206,-0.04664444431534323,0.07725733264397869,-0.02310031662105274,-0.026615764016620077
locking,-0.007129623508627974,-0.031083107123287827,0.016639944016992484,-0.009433142440055489,0.014497714830437955,0.010428479688269822,0.013121785799776338,-0.001784901257360101,0.0023298460124277025,-0.016109335395427613
pardons,-0.017818247574785128,0.04310832711970767,-0.07442135712782648,-0.03972935458133502,0.003519554901401424,0.05307279625566422,0.0609647383114093,-0.006676399400086237,0.005731471842492866,0.025879155600814635
seriousness,-0.02149557288748958,-0.036106713393900015,-0.007501500469024759,-0.01638618855515256,0.009819119513564484,-0.015207949050716393,-0.0327348614484397,-0.002877845042245681,-0.04355279746179407,-0.026216413848808705
convoy,0.018007736069251334,-0.01927109972423802,0.0051177949807288065,-0.0040538301251514,0.005241801256865365,-0.010698017122732762,0.010239138028876103,-0.008894782876037573,-0.0319307076090376,-0.008323964045361069
siblings,-0.004575219769880463,-0.017943328294505793,-0.004380688600698491,0.016988680765411462,-0.029583222712201193,0.01550007280391362,0.0246791840153715,-0.06497896482809773,-0.008663175164450062,0.003164348819261942
curse,0.007189932194015983,-0.012456915652465825,0.0005556460086926333,-0.006272501579490758,0.0132077887106758,0.013313278486596572,-0.0013335880367728247,0.0019462567691102552,-0.016246899791529826,-0.024550973555786854
dorm,0.0014023137736271013,-0.024261058569798533,0.020286475157974417,-0.008346115021936381,0.014771211846867255,0.028983558013367647,0.004577376962504802,-0.0005184527435054271,0.02059481184064047,0.01891501135968174
cure,-0.0034344542665692515,-0.025259200750790436,0.017611419257504732,-0.012163613896409914,0.018310775799436876,0.03174618229952945,-0.002533406188917626,0.006907044839881793,-0.00675399116714203,0.0064495367173917195
beaches,0.03879573933649024,-0.012606712604161687,0.009995844325712749,-0.002645945452964996,0.02295125118734523,-0.003797197509343584,0.025629498987237164,-0.01900833746528952,0.04099241912086558,-0.02622651805594913
nonsense,-0.02400440474741046,-0.05345748875249069,0.017422870454876328,-0.014962010210642371,0.016647770436933943,0.013617306148470482,-0.027794382423713085,-0.010720657978132934,0.038281165931080365,0.03363599590780825
guncontrol,0.0041968063471992095,0.009788925883834678,-0.03202498724252678,-0.01971610069254965,-0.02301564187400894,-0.00493561346275259,0.03322991896919087,0.04222292812984066,0.021463890826472834,-0.012331543463246058
legalized,-0.00316341345699677,-0.006866640041640358,-0.009121115011849399,0.04969653858777028,-0.006423147845472051,-0.008354308264156049,-0.01009250174558225,0.05497101372577691,-0.053436440371788754,-0.025938666072068347
underscored,-0.029865405747328766,0.014288701215462387,-0.04494714849991218,0.02177854035681148,-0.04618918276395237,0.034250930117692126,-0.010190898786960792,-0.11675166209032015,0.01142049058841334,-0.018790328172880184
pursued,-0.011976949100205707,0.020434210076101574,-0.04160917244029848,-0.013792181295961149,-0.006237983053565661,0.054362391630654275,0.030434403358014245,-0.02784769332574953,0.0033775467911288577,0.017315479325466804
legislator,0.018657154022613313,-0.013034633746240226,-0.014953165183598838,-0.006146056297575751,0.01090351156220697,-0.03071680819638539,-0.01660329927873311,-0.02219904827119149,0.02401331623313633,-0.029935786592555635
curious,-0.03880992162987771,-0.034618127831071155,-0.012281635297203199,0.011633171338271452,-0.03043522328764401,-0.004001897912504694,-0.01012052132350995,-0.07067390001320818,0.008264572736995556,0.010169464325674568
guilt,-0.01052410583629153,-0.028131293069425977,0.02169757002860109,-0.001663373943970194,-0.000317955323142269,-0.00761913646241105,0.01736297428884463,-0.008001724895043099,0.012362741568214406,0.022371476112867838
cooling,0.01692920931793054,-0.006313450638308839,-0.009546935942523623,-0.010970427537857218,0.0062076214644597606,-0.018516183323444606,-0.03468065759010125,-0.01512720976465794,-0.0013736700459720517,0.029378909011005046
shooters,0.02686289058899908,-0.011697469764145475,0.0005830872031820267,0.0019917184043192265,-0.01623068749434023,0.024867159451634552,-0.006123329189211222,0.023482647998671547,0.03229478507180033,-0.024903052494479046
beats,0.05624961745941991,-0.02881676553921156,0.02988511875244964,-0.024042233246406336,0.03107002480636263,0.06209931447351023,0.012788021416788116,-0.009994478272005376,-0.01737145351171531,0.039536913729520756
underwater,0.0335026733529898,-0.004657487455959835,0.002538135991427464,0.0026933362770265637,-0.03726789066846629,-0.007369976882463016,-0.0062593906607361595,0.01862831384944404,-0.006368991820383693,0.029101714344174957
pushes,0.0563535314657116,-0.0004937634783260442,-0.0044312638296327405,-0.014156379453205227,0.022607661239998557,0.1402768940742918,-0.031140423590855365,-0.03766714269716202,-0.04311330449462315,0.039889065230987654
panicked,-0.0005971564284527621,0.007736987355831325,-0.00250074131850054,0.006414312534112413,-0.008476848234018883,0.0549430295237871,0.00625832655515754,-0.050643638460092545,0.017378255816252894,0.018170687670077092
pussy,-0.019013628466277237,-0.03171212359931907,0.01610527460058449,-0.01430215368932921,0.009668252007935182,0.007125616796669392,0.007245776799501582,0.006649243254501169,-0.042297531848479716,-0.014167338615734501
lengths,-0.017336628465592443,-0.02423416325609,0.002303712602649751,-0.008238437731385072,-0.029207127779908196,-0.013045807099410845,-0.02896829843140188,0.017608569425598887,0.035344546698342735,0.008663153505034278
undisclosed,0.0015637978856198934,-0.022628832143070227,-0.02170427363801417,-0.023365979759536692,0.008770582640788787,-0.04626570084380145,-0.06205325459737598,-0.023348549052657912,-0.02322590556197337,0.012712368473756966
guess,-0.10819294247800541,-0.1924501157845399,0.10890463919791635,0.002098299858044765,-0.002397441909969545,-0.036365635516594594,0.10585708887572821,-0.04417200388674584,0.10475520089738086,0.023914529668240547
nonviolent,-0.006170846959515186,-0.02212150765116538,0.01456178297867159,-0.008955735944420402,0.007639883961234271,0.0019181310414038062,0.011621982513178388,-0.00011299345933387011,-0.013276136775032301,-0.005462535544830236
dose,0.023015711298670184,-0.005279438534133296,-0.0007481328073589187,0.005875972949743142,-0.03569038347017725,-0.014062698007663112,0.002275170655396636,0.01743482218351908,0.009540317853841762,-0.005009694197989358
purity,-0.013465354649116268,-0.01969596594699344,-0.001540966067439558,-0.014850034312221493,-0.02307021755345387,-0.004855660278291134,-0.03729144772048949,0.025311432334168434,0.002616922458455695,-0.0016998134375938948
guts,0.012094643835210469,-0.016730620155145575,-0.0020557881977128567,0.0021152852653893404,-0.05990258577098896,0.019232319065811434,-0.01738976105367136,0.06010504672601664,0.0013388853597256344,-0.03385857774219591
habit,-0.02588058670338391,-0.04962698025854753,0.03763909218248898,-0.005792833728835245,-0.02800670101153287,0.01769426668547804,0.016288201537597934,0.023714114271819974,0.043745916292162866,0.025257054956809865
leaf,0.003743122044897882,-0.00929993076009447,-0.00999690561617475,-0.009922172485897494,0.009124650156963832,-0.008689971988608504,-0.03679562834124532,-0.009973972227868298,0.009358398215568418,0.013069810584181977
bashing,-0.003355499294846239,-0.001894353474597538,0.008914837409779709,0.04985666070580855,0.03543113823733302,-0.0012860572246307682,0.013241481334142801,0.015438939194332512,0.01385752958704741,0.01059374364564411
gym,0.01480016009534296,-0.015385328300237025,0.017432765213411864,-0.005426407170728606,0.007025965578478309,0.00260877317059168,0.010334718619558047,-0.007733803825880885,0.008364510074550285,0.02977835006911796
plaintiffs,-0.016129643056609744,-0.01721596613299309,-0.010737714002118058,0.022782788359197045,-0.10396739625428454,0.026593101016289117,0.006672980105769672,-0.0014422282070279207,0.016453947677174598,-0.018834225751754585
basket,-0.03697556096318978,-0.02798844733071721,-0.0047889337778152284,0.02726446627467804,0.040763363117834135,-0.017940077568087097,-0.033084108819043494,0.02458135116831796,-0.06712527058351968,-0.012048598530001446
doubtful,0.0014603332548768625,-0.03428916789588499,0.010731193659716134,0.0013559578628480552,-0.04062913363435904,-0.010575864473138267,-0.004229812383647223,0.022667292745467894,-0.02750968542125685,0.01906969156298317
complicate,-0.0031958541614418865,-0.016925339206099566,-0.014036090867241252,-0.011480699690558552,0.012150631211336598,-0.021056852810800306,-0.02790975513455827,-0.01028309058196026,-0.006054059744390421,-0.030941562883281107
farreaching,-0.032168267038219185,0.03746677593537638,-0.06249574513497558,0.00887029037329825,-0.08477298684472999,0.05002727800066018,0.04117546976840091,-0.05574065158601795,-0.0014011409061200036,0.009513287178474506
bat,0.049482537015389676,-0.009063591743962453,0.0053876167393686865,-0.0034164949532228847,-0.02540423536496664,0.019334910459450277,-0.008771248218334218,0.019680231486411227,-0.00766845922666025,0.026876599350939036
showers,0.009015961990533346,-0.018696012196480066,0.00678232903696918,0.0022442671659051697,-0.02896174875766581,0.022444150142198638,-0.013569468829439543,0.028699004780098993,0.012917382480929121,0.012160598138938094
batch,-0.0003295442510391505,-0.03698668521434199,0.00651230229975597,-0.012327784588151662,-0.000267772228380029,-0.021355450584653178,0.0036651960113419256,2.1358915730455577e-05,-0.09855216855872335,-0.011453562071452204
complications,0.038835589455553966,-0.03404015643753647,0.0038037125797874115,0.005615782934665251,-0.1452251448670993,0.0012130591911061542,-0.014848859368271159,0.10218111525642139,-0.01624102073809891,-0.011885614514036394
purchasing,0.0024273508726618946,0.012597995163161747,-0.03482192887095855,0.011106368046118054,-0.05479756776340073,0.004182952426346195,-0.028522513599858728,-0.03772631658000704,0.019536966220178406,-0.016089239872768505
lebanese,0.05584065882870849,-0.009240180703974322,-0.0029138455726603067,0.00813553112798088,-0.02694437211717818,-0.030283829294539176,0.01978487942784083,0.0011978979007922453,0.023234866150204432,-0.032290836749156386
underage,0.015093091800396715,-0.017388354668206214,9.947081838641131e-05,-0.0035996224179887606,0.008814059730018859,-0.006624126895920861,0.012140692872430692,-0.006720568619661702,-0.018066566944858125,-0.03720731929185073
chilly,-0.0004040995755842563,0.013636459001237144,-0.04452515094538712,-0.03214368905650878,0.017516668948421455,-0.027167150899227773,0.0036791872610436437,0.004929856615885924,0.01747541996010798,0.005893478969923407
batteries,0.02459574292286364,-0.004637249446786742,0.00025199975506647764,0.006336529863976212,-0.07291565630270533,0.0032997940128573506,-0.018276424031838823,0.052864273347758076,0.006871519687437034,0.019144159252422504
gunpoint,0.036113729819417406,-0.008405627191507264,-0.00045483205848917657,-1.5120181122404981e-05,0.02205132011938181,0.009228794719009455,0.008614862693228083,-0.012641355367849218,0.031225044145941943,-0.030280640256531932
undercut,-0.03159056342440134,0.03227185612202804,-0.058252088539741446,0.0031990658553508983,-0.04433053846678052,0.0554793968259599,0.05242405044306013,-0.08583230032100311,-0.010274958869456655,0.00787986240558563
donation,-0.010649094097597064,-0.05956998824497861,-0.001981491731595911,-0.012041048508633276,0.01085585915310293,-0.025169145601901963,-0.0070351226828589426,-0.022857268603835978,0.008390471428782775,-0.04707415861843625
cursed,-0.007397635645028954,0.010063704244433973,-0.04122694156332506,-0.034223538195198314,0.013316848957962752,-0.022352565423039997,0.0006226884754456267,0.007956439497920286,0.006580054247075136,0.02116104062306179
dividing,-0.0035287491110579067,-0.015716697821725235,-0.01294168898179763,-0.00939799361591387,-0.029768447214962128,-0.015557480732314204,-0.04305286029657426,0.022474234181390516,-0.014378099884477498,-0.007486411604322574
bedroom,0.018965164346490232,-0.018290628841759846,0.0018127071518064851,-0.0014822674691519358,0.011965045195257729,-0.007463590626836724,0.0074334385846204646,-0.00842025230263006,-0.011005296012171557,-0.024141394328110445
lifeline,0.0007918044605913445,-0.015982615581954622,-0.011185050154298723,-0.007451061212595492,-0.026435736581785003,-0.0015263323822529444,-0.041157860070994194,0.019279135591732367,0.023234902202299432,-0.0044570355371828674
lifelong,-0.021292962733994614,-0.04347407865828644,-0.04334708606409023,-0.042628039090533844,0.03785703604236545,-0.045556158398528425,-0.1029502976239372,-0.014599377695814092,-0.06290220603312989,-0.07927061007613803
beings,-0.02002534126537681,-0.028485874487931752,0.01237499299630475,-0.009662305618962483,-0.06095845395993164,-0.004847745374434123,-0.030707432874927748,0.047432378647007584,0.05660912413318276,0.0178518403163533
grotesque,-0.023284586514346995,-0.03373429299103488,0.020134600399682775,-0.01940376900980766,0.022218183673771572,0.01599163428070751,-0.026385632878954776,-0.005552350486088436,0.04748246329076552,0.03831410005080544
shade,0.023271042993997376,-0.007024003822689115,0.0015278545720347066,-0.0005226639956206506,0.012615316473196195,0.0033236953926216077,0.007692028563257695,-0.009760714857414102,0.015079762275827285,-0.014039835869182704
sexy,0.01210391804111001,-0.018855285370305844,0.007043250823209951,0.0009924686974172436,-0.03732784696791722,0.001115660419929011,0.0028057471966009785,0.02023996657102726,-0.0021365755062445896,0.006244154223713813
compromising,-0.012923688466663679,-0.02428833667921991,0.016716110292445772,-0.008149691657713466,0.0035229045379474694,-0.0033620119188174985,0.010751159970759728,-0.0003680282692001742,-0.016228827943508793,0.006731854102124476
noise,0.022389875030287023,-0.02083665091338009,0.0017491415060672465,0.005363179655971015,-0.02800463420987237,-0.007754450457686993,0.014814727312455237,0.012346752139785819,0.026689309710503838,-0.03904988275069436
groped,0.0462010979247981,-0.02005147513223065,-0.008030710639162627,-0.013351764078753032,0.0265490746917375,-0.01193241360529242,-0.006925322068130758,-0.03111754557832182,0.018314677010513907,-0.03308547866363796
lifting,0.0005445354285215302,-0.02855553824262374,0.021128518448566697,-0.00491274013944062,0.001495061337337996,-0.006798091918889518,0.02274551801906642,-0.011739541531429294,0.009305306109118647,0.01670737583168405
50th,-0.0015788295246880744,-0.024905080420030253,0.017069516589510687,-0.008336588712952954,0.006057825238927115,-0.0027380241321519846,0.012695250272313514,-0.0029263989325807663,-0.018913575950992693,0.005981427295725007
belligerent,-0.029340494377492535,-0.026952102303461005,-0.00035708274526414775,-0.03121857961316724,0.019952883395874674,-0.027218336553755634,-0.0560812310262892,-0.01358552709512604,0.015402156964725402,0.026609853077847027
belonged,-0.0164556429969808,-0.00885798065102483,-0.030566486505883783,-0.029365167889229167,-0.022414430123196605,-6.481553424610793e-05,0.024594614421359684,0.055314539903174566,-0.04083280516442543,-0.028358570122546566
belongs,-0.004021647003570844,-0.02147885486978177,0.00532838079190097,-0.0038357273609276573,-0.00032041598490857055,-0.006772098422334328,0.005144629259867611,-0.0017102996814658841,-0.03085238678631664,-0.006961577943375164
fearing,0.002814281325041611,0.009479240902835777,-0.0154934969997347,0.012090627703980126,-0.01591291246409889,0.04129463102669262,0.008661942963728794,-0.05422203432861851,0.0043640677517244614,-0.01150045328564446
likelihood,-0.01354788636935611,-0.009032396889263532,-0.0070304124222543805,0.01680257046085174,-0.030765613017222887,0.018417310359754233,0.017580676022362192,-0.059474434837111685,-0.008128573686792845,0.007523563588889657
likened,-0.0060976456280417216,-0.020141010569213996,-0.014905010702611635,-0.01806497944007207,0.01654447431739591,-0.013886462224494705,-0.0332739197474929,-0.0037177392713637447,-0.037735738076627105,-0.04085201795593891
paperwork,-0.0045749061203827724,-0.031141256465273392,-0.010031806853908172,-0.010618331144744031,-0.029050398085672283,-0.01641345011575045,-0.031148650872039125,0.017007819632728762,-0.007535104081516711,-0.026768641427167415
